decimalLatitude,decimalLongitude,species,speciesKey,occurrenceStatus,geometry
-33.756134,150.623058,Limnodynastes peronii,2429583.0,1,POINT (150.623058 -33.756134)
-33.756195,150.623256,Limnodynastes peronii,2429583.0,1,POINT (150.623256 -33.756195)
-33.6839,150.581,Limnodynastes peronii,2429583.0,1,POINT (150.581 -33.6839)
-33.9328,150.640256,Litoria peronii,2427831.0,1,POINT (150.640256 -33.9328)
-33.7331,150.633,Litoria peronii,2427831.0,1,POINT (150.633 -33.7331)
-33.7553,150.724,Litoria peronii,2427831.0,1,POINT (150.724 -33.7553)
-33.755428,150.623677,Litoria peronii,2427831.0,1,POINT (150.623677 -33.755428)
-33.7703,150.695,Limnodynastes peronii,2429583.0,1,POINT (150.695 -33.7703)
-33.756226,150.623317,Limnodynastes peronii,2429583.0,1,POINT (150.623317 -33.756226)
-33.6838,150.582,Limnodynastes peronii,2429583.0,1,POINT (150.582 -33.6838)
-33.5772,150.893,Limnodynastes peronii,2429583.0,1,POINT (150.893 -33.5772)
-33.549347,150.89673,Litoria dentata,2427847.0,1,POINT (150.89673 -33.549347)
-33.932739,150.634792,Crinia signifera,2424585.0,1,POINT (150.634792 -33.932739)
-33.7275,150.713,Limnodynastes peronii,2429583.0,1,POINT (150.713 -33.7275)
-33.607202,150.781489,Limnodynastes tasmaniensis,2429578.0,1,POINT (150.781489 -33.607202)
-33.695482,150.55307,Limnodynastes peronii,2429583.0,1,POINT (150.55307 -33.695482)
-33.756245,150.623331,Limnodynastes peronii,2429583.0,1,POINT (150.623331 -33.756245)
-33.754364,150.632332,Crinia signifera,2424585.0,1,POINT (150.632332 -33.754364)
-33.8226,150.655,Litoria peronii,2427831.0,1,POINT (150.655 -33.8226)
-33.756195,150.623311,Litoria peronii,2427831.0,1,POINT (150.623311 -33.756195)
-33.6872,150.55,Crinia signifera,2424585.0,1,POINT (150.55 -33.6872)
-33.713257,150.47524,Crinia signifera,2424585.0,1,POINT (150.47524 -33.713257)
-33.6838,150.582,Limnodynastes peronii,2429583.0,1,POINT (150.582 -33.6838)
-33.755402,150.623226,Litoria peronii,2427831.0,1,POINT (150.623226 -33.755402)
-33.549072,150.896553,Ranoidea caerulea,10842219.0,1,POINT (150.896553 -33.549072)
-33.753265,150.629432,Crinia signifera,2424585.0,1,POINT (150.629432 -33.753265)
-33.755421,150.623268,Litoria peronii,2427831.0,1,POINT (150.623268 -33.755421)
-33.754454,150.632319,Crinia signifera,2424585.0,1,POINT (150.632319 -33.754454)
-33.6245,150.804,Litoria fallax,2427671.0,1,POINT (150.804 -33.6245)
-33.6876,150.55,Limnodynastes peronii,2429583.0,1,POINT (150.55 -33.6876)
-33.801159,150.615418,Crinia signifera,2424585.0,1,POINT (150.615418 -33.801159)
-33.6919,150.691,Limnodynastes tasmaniensis,2429578.0,1,POINT (150.691 -33.6919)
-33.756348,150.623661,Limnodynastes peronii,2429583.0,1,POINT (150.623661 -33.756348)
-33.7178,150.426,Crinia signifera,2424585.0,1,POINT (150.426 -33.7178)
-33.7311,150.714,Litoria peronii,2427831.0,1,POINT (150.714 -33.7311)
-33.7067,150.548,Crinia signifera,2424585.0,1,POINT (150.548 -33.7067)
-33.755313,150.623688,Litoria peronii,2427831.0,1,POINT (150.623688 -33.755313)
-33.6902,150.543,Limnodynastes peronii,2429583.0,1,POINT (150.543 -33.6902)
-33.742667,150.479481,Ranoidea phyllochroa,10754639.0,1,POINT (150.479481 -33.742667)
-33.513092,150.580106,Litoria peronii,2427831.0,1,POINT (150.580106 -33.513092)
-33.6839,150.582,Limnodynastes peronii,2429583.0,1,POINT (150.582 -33.6839)
-33.75625,150.623445,Limnodynastes peronii,2429583.0,1,POINT (150.623445 -33.75625)
-33.75531,150.623567,Litoria peronii,2427831.0,1,POINT (150.623567 -33.75531)
-33.6506,150.817,Crinia signifera,2424585.0,1,POINT (150.817 -33.6506)
-33.756322,150.623366,Limnodynastes peronii,2429583.0,1,POINT (150.623366 -33.756322)
-33.7067,150.548,Crinia signifera,2424585.0,1,POINT (150.548 -33.7067)
-33.6878,150.55,Limnodynastes peronii,2429583.0,1,POINT (150.55 -33.6878)
-33.756195,150.623198,Limnodynastes peronii,2429583.0,1,POINT (150.623198 -33.756195)
-33.756104,150.623197,Limnodynastes peronii,2429583.0,1,POINT (150.623197 -33.756104)
-33.5181,150.875,Limnodynastes peronii,2429583.0,1,POINT (150.875 -33.5181)
-33.524095,150.623645,Crinia signifera,2424585.0,1,POINT (150.623645 -33.524095)
-33.756195,150.623178,Limnodynastes peronii,2429583.0,1,POINT (150.623178 -33.756195)
-33.800629,150.674746,Crinia signifera,2424585.0,1,POINT (150.674746 -33.800629)
-33.5179,150.874,Ranoidea caerulea,10842219.0,1,POINT (150.874 -33.5179)
-33.7551,150.625,Limnodynastes peronii,2429583.0,1,POINT (150.625 -33.7551)
-33.755402,150.623202,Litoria peronii,2427831.0,1,POINT (150.623202 -33.755402)
-33.5174,150.874,Crinia signifera,2424585.0,1,POINT (150.874 -33.5174)
-33.756134,150.623272,Limnodynastes peronii,2429583.0,1,POINT (150.623272 -33.756134)
-33.70944,150.598107,Litoria peronii,2427831.0,1,POINT (150.598107 -33.70944)
-33.822478,150.655461,Limnodynastes peronii,2429583.0,1,POINT (150.655461 -33.822478)
-33.769094,150.481629,Ranoidea phyllochroa,10754639.0,1,POINT (150.481629 -33.769094)
-33.772217,150.666444,Limnodynastes peronii,2429583.0,1,POINT (150.666444 -33.772217)
-33.7589,150.753,Uperoleia laevigata,2424630.0,1,POINT (150.753 -33.7589)
-33.549072,150.896375,Ranoidea caerulea,10842219.0,1,POINT (150.896375 -33.549072)
-33.756287,150.623236,Limnodynastes peronii,2429583.0,1,POINT (150.623236 -33.756287)
-33.6839,150.581,Litoria peronii,2427831.0,1,POINT (150.581 -33.6839)
-33.5181,150.875,Ranoidea caerulea,10842219.0,1,POINT (150.875 -33.5181)
-33.769751,150.491088,Crinia signifera,2424585.0,1,POINT (150.491088 -33.769751)
-33.756226,150.623235,Limnodynastes peronii,2429583.0,1,POINT (150.623235 -33.756226)
-33.7552,150.724,Limnodynastes peronii,2429583.0,1,POINT (150.724 -33.7552)
-33.756205,150.623298,Limnodynastes peronii,2429583.0,1,POINT (150.623298 -33.756205)
-33.7067,150.548,Crinia signifera,2424585.0,1,POINT (150.548 -33.7067)
-33.769051,150.481697,Ranoidea phyllochroa,10754639.0,1,POINT (150.481697 -33.769051)
-33.724665,150.434115,Limnodynastes peronii,2429583.0,1,POINT (150.434115 -33.724665)
-33.755117,150.632005,Crinia signifera,2424585.0,1,POINT (150.632005 -33.755117)
-33.7703,150.695,Limnodynastes peronii,2429583.0,1,POINT (150.695 -33.7703)
-33.757019,150.628479,Crinia signifera,2424585.0,1,POINT (150.628479 -33.757019)
-33.5174,150.875,Limnodynastes dumerilii,2429581.0,1,POINT (150.875 -33.5174)
-33.769712,150.491055,Limnodynastes peronii,2429583.0,1,POINT (150.491055 -33.769712)
-33.8224,150.656,Limnodynastes peronii,2429583.0,1,POINT (150.656 -33.8224)
-33.524333,150.62442,Limnodynastes peronii,2429583.0,1,POINT (150.62442 -33.524333)
-33.6839,150.582,Litoria peronii,2427831.0,1,POINT (150.582 -33.6839)
-33.5181,150.875,Crinia signifera,2424585.0,1,POINT (150.875 -33.5181)
-33.6194,150.801,Litoria verreauxii,2427755.0,1,POINT (150.801 -33.6194)
-33.756148,150.623573,Litoria peronii,2427831.0,1,POINT (150.623573 -33.756148)
-33.6919,150.691,Crinia signifera,2424585.0,1,POINT (150.691 -33.6919)
-33.6838,150.582,Litoria peronii,2427831.0,1,POINT (150.582 -33.6838)
-33.756195,150.62328,Crinia signifera,2424585.0,1,POINT (150.62328 -33.756195)
-33.5772,150.893,Crinia signifera,2424585.0,1,POINT (150.893 -33.5772)
-33.5175,150.874,Crinia signifera,2424585.0,1,POINT (150.874 -33.5175)
-33.756134,150.623058,Crinia signifera,2424585.0,1,POINT (150.623058 -33.756134)
-33.756195,150.623178,Litoria peronii,2427831.0,1,POINT (150.623178 -33.756195)
-33.5179,150.874,Crinia signifera,2424585.0,1,POINT (150.874 -33.5179)
-33.7347,150.634,Litoria peronii,2427831.0,1,POINT (150.634 -33.7347)
-33.709442,150.598453,Crinia signifera,2424585.0,1,POINT (150.598453 -33.709442)
-33.5174,150.875,Crinia signifera,2424585.0,1,POINT (150.875 -33.5174)
-33.756226,150.623049,Crinia signifera,2424585.0,1,POINT (150.623049 -33.756226)
-33.8224,150.656,Crinia signifera,2424585.0,1,POINT (150.656 -33.8224)
-33.506042,150.791932,Crinia signifera,2424585.0,1,POINT (150.791932 -33.506042)
-33.6194,150.801,Crinia signifera,2424585.0,1,POINT (150.801 -33.6194)
-33.756245,150.623331,Litoria peronii,2427831.0,1,POINT (150.623331 -33.756245)
-33.756226,150.623317,Crinia signifera,2424585.0,1,POINT (150.623317 -33.756226)
-33.5181,150.875,Crinia signifera,2424585.0,1,POINT (150.875 -33.5181)
-33.756195,150.623311,Crinia signifera,2424585.0,1,POINT (150.623311 -33.756195)
-33.756042,150.623401,Crinia signifera,2424585.0,1,POINT (150.623401 -33.756042)
-33.756195,150.623256,Crinia signifera,2424585.0,1,POINT (150.623256 -33.756195)
-33.756256,150.623237,Crinia signifera,2424585.0,1,POINT (150.623237 -33.756256)
-33.70936,150.598466,Uperoleia laevigata,2424630.0,1,POINT (150.598466 -33.70936)
-33.75625,150.623445,Crinia signifera,2424585.0,1,POINT (150.623445 -33.75625)
-33.756134,150.623272,Litoria peronii,2427831.0,1,POINT (150.623272 -33.756134)
-33.756111,150.623374,Litoria peronii,2427831.0,1,POINT (150.623374 -33.756111)
-33.756245,150.623212,Litoria peronii,2427831.0,1,POINT (150.623212 -33.756245)
-33.756226,150.623235,Litoria peronii,2427831.0,1,POINT (150.623235 -33.756226)
-33.691284,150.533813,Litoria verreauxii,2427755.0,1,POINT (150.533813 -33.691284)
-33.501251,150.689404,Litoria peronii,2427831.0,1,POINT (150.689404 -33.501251)
-33.501325,150.689474,Crinia signifera,2424585.0,1,POINT (150.689474 -33.501325)
-33.6838,150.582,Litoria peronii,2427831.0,1,POINT (150.582 -33.6838)
-33.500885,150.689557,Litoria fallax,2427671.0,1,POINT (150.689557 -33.500885)
-33.8226,150.655,Litoria fallax,2427671.0,1,POINT (150.655 -33.8226)
-33.756322,150.623366,Litoria peronii,2427831.0,1,POINT (150.623366 -33.756322)
-33.8408,150.759,Litoria verreauxii,2427755.0,1,POINT (150.759 -33.8408)
-33.756111,150.623374,Crinia signifera,2424585.0,1,POINT (150.623374 -33.756111)
-33.6919,150.691,Litoria verreauxii,2427755.0,1,POINT (150.691 -33.6919)
-33.756148,150.623573,Uperoleia laevigata,2424630.0,1,POINT (150.623573 -33.756148)
-33.709442,150.598453,Litoria tyleri,2427823.0,1,POINT (150.598453 -33.709442)
-33.756205,150.623298,Crinia signifera,2424585.0,1,POINT (150.623298 -33.756205)
-33.756322,150.623366,Crinia signifera,2424585.0,1,POINT (150.623366 -33.756322)
-33.501251,150.689404,Crinia signifera,2424585.0,1,POINT (150.689404 -33.501251)
-33.769051,150.481697,Litoria verreauxii,2427755.0,1,POINT (150.481697 -33.769051)
-33.822478,150.655461,Litoria verreauxii,2427755.0,1,POINT (150.655461 -33.822478)
-33.756245,150.623331,Uperoleia laevigata,2424630.0,1,POINT (150.623331 -33.756245)
-33.756134,150.623272,Crinia signifera,2424585.0,1,POINT (150.623272 -33.756134)
-33.759888,150.650658,Crinia signifera,2424585.0,1,POINT (150.650658 -33.759888)
-33.70936,150.598466,Litoria verreauxii,2427755.0,1,POINT (150.598466 -33.70936)
-33.8224,150.656,Litoria verreauxii,2427755.0,1,POINT (150.656 -33.8224)
-33.70936,150.598466,Crinia signifera,2424585.0,1,POINT (150.598466 -33.70936)
-33.8408,150.759,Litoria verreauxii,2427755.0,1,POINT (150.759 -33.8408)
-33.5177,150.874,Limnodynastes dumerilii,2429581.0,1,POINT (150.874 -33.5177)
-33.756134,150.623448,Crinia signifera,2424585.0,1,POINT (150.623448 -33.756134)
-33.5181,150.875,Crinia signifera,2424585.0,1,POINT (150.875 -33.5181)
-33.755313,150.623688,Litoria peronii,2427831.0,1,POINT (150.623688 -33.755313)
-33.769751,150.491088,Crinia signifera,2424585.0,1,POINT (150.491088 -33.769751)
-33.756195,150.62328,Limnodynastes peronii,2429583.0,1,POINT (150.62328 -33.756195)
-33.756348,150.623661,Limnodynastes peronii,2429583.0,1,POINT (150.623661 -33.756348)
-33.756205,150.623298,Litoria peronii,2427831.0,1,POINT (150.623298 -33.756205)
-33.7552,150.724,Limnodynastes peronii,2429583.0,1,POINT (150.724 -33.7552)
-33.7589,150.753,Uperoleia laevigata,2424630.0,1,POINT (150.753 -33.7589)
-33.755432,150.623313,Litoria peronii,2427831.0,1,POINT (150.623313 -33.755432)
-33.755432,150.623365,Litoria peronii,2427831.0,1,POINT (150.623365 -33.755432)
-33.755463,150.623267,Litoria peronii,2427831.0,1,POINT (150.623267 -33.755463)
-33.769712,150.491055,Limnodynastes peronii,2429583.0,1,POINT (150.491055 -33.769712)
-33.8226,150.655,Litoria verreauxii,2427755.0,1,POINT (150.655 -33.8226)
-33.6919,150.691,Crinia signifera,2424585.0,1,POINT (150.691 -33.6919)
-33.501251,150.689404,Litoria peronii,2427831.0,1,POINT (150.689404 -33.501251)
-33.501325,150.689474,Crinia signifera,2424585.0,1,POINT (150.689474 -33.501325)
-33.75562,150.631503,Limnodynastes peronii,2429583.0,1,POINT (150.631503 -33.75562)
-33.500885,150.689557,Uperoleia laevigata,2424630.0,1,POINT (150.689557 -33.500885)
-33.6919,150.691,Limnodynastes tasmaniensis,2429578.0,1,POINT (150.691 -33.6919)
-33.756195,150.623178,Crinia signifera,2424585.0,1,POINT (150.623178 -33.756195)
-33.756245,150.623331,Crinia signifera,2424585.0,1,POINT (150.623331 -33.756245)
-33.5181,150.875,Crinia signifera,2424585.0,1,POINT (150.875 -33.5181)
-33.6838,150.582,Litoria peronii,2427831.0,1,POINT (150.582 -33.6838)
-33.70936,150.598466,Litoria peronii,2427831.0,1,POINT (150.598466 -33.70936)
-33.756195,150.623178,Limnodynastes peronii,2429583.0,1,POINT (150.623178 -33.756195)
-33.691284,150.533813,Litoria peronii,2427831.0,1,POINT (150.533813 -33.691284)
-33.756195,150.623311,Litoria peronii,2427831.0,1,POINT (150.623311 -33.756195)
-33.759888,150.650658,Litoria peronii,2427831.0,1,POINT (150.650658 -33.759888)
-33.756226,150.623049,Limnodynastes peronii,2429583.0,1,POINT (150.623049 -33.756226)
-33.7311,150.714,Litoria peronii,2427831.0,1,POINT (150.714 -33.7311)
-33.756322,150.623366,Crinia signifera,2424585.0,1,POINT (150.623366 -33.756322)
-33.755457,150.623309,Litoria peronii,2427831.0,1,POINT (150.623309 -33.755457)
-33.822478,150.655461,Litoria tyleri,2427823.0,1,POINT (150.655461 -33.822478)
-33.7275,150.713,Limnodynastes peronii,2429583.0,1,POINT (150.713 -33.7275)
-33.6194,150.801,Litoria peronii,2427831.0,1,POINT (150.801 -33.6194)
-33.759888,150.650658,Litoria fallax,2427671.0,1,POINT (150.650658 -33.759888)
-33.6946,150.571,Limnodynastes peronii,2429583.0,1,POINT (150.571 -33.6946)
-33.755421,150.623268,Litoria peronii,2427831.0,1,POINT (150.623268 -33.755421)
-33.7067,150.548,Crinia signifera,2424585.0,1,POINT (150.548 -33.7067)
-33.5772,150.893,Crinia signifera,2424585.0,1,POINT (150.893 -33.5772)
-33.6902,150.543,Limnodynastes peronii,2429583.0,1,POINT (150.543 -33.6902)
-33.7067,150.548,Crinia signifera,2424585.0,1,POINT (150.548 -33.7067)
-33.756245,150.623212,Crinia signifera,2424585.0,1,POINT (150.623212 -33.756245)
-33.607202,150.781489,Limnodynastes tasmaniensis,2429578.0,1,POINT (150.781489 -33.607202)
-33.549088,150.896434,Ranoidea caerulea,10842219.0,1,POINT (150.896434 -33.549088)
-33.756134,150.623272,Litoria peronii,2427831.0,1,POINT (150.623272 -33.756134)
-33.75526,150.631883,Limnodynastes peronii,2429583.0,1,POINT (150.631883 -33.75526)
-33.75526,150.631883,Crinia signifera,2424585.0,1,POINT (150.631883 -33.75526)
-33.709442,150.598453,Litoria tyleri,2427823.0,1,POINT (150.598453 -33.709442)
-33.6838,150.582,Limnodynastes peronii,2429583.0,1,POINT (150.582 -33.6838)
-33.5181,150.875,Crinia signifera,2424585.0,1,POINT (150.875 -33.5181)
-33.5174,150.874,Litoria verreauxii,2427755.0,1,POINT (150.874 -33.5174)
-33.8226,150.655,Crinia signifera,2424585.0,1,POINT (150.655 -33.8226)
-33.756409,150.623433,Crinia signifera,2424585.0,1,POINT (150.623433 -33.756409)
-33.769111,150.481688,Litoria verreauxii,2427755.0,1,POINT (150.481688 -33.769111)
-33.5174,150.875,Crinia signifera,2424585.0,1,POINT (150.875 -33.5174)
-33.756226,150.623049,Crinia signifera,2424585.0,1,POINT (150.623049 -33.756226)
-33.695482,150.55307,Limnodynastes peronii,2429583.0,1,POINT (150.55307 -33.695482)
-33.608958,150.887079,Litoria dentata,2427847.0,1,POINT (150.887079 -33.608958)
-33.755402,150.623202,Litoria peronii,2427831.0,1,POINT (150.623202 -33.755402)
-33.5313,150.769,Litoria fallax,2427671.0,1,POINT (150.769 -33.5313)
-33.6919,150.691,Litoria verreauxii,2427755.0,1,POINT (150.691 -33.6919)
-33.756245,150.623331,Limnodynastes peronii,2429583.0,1,POINT (150.623331 -33.756245)
-33.822478,150.655461,Litoria verreauxii,2427755.0,1,POINT (150.655461 -33.822478)
-33.756195,150.62328,Crinia signifera,2424585.0,1,POINT (150.62328 -33.756195)
-33.6946,150.571,Litoria peronii,2427831.0,1,POINT (150.571 -33.6946)
-33.506042,150.791932,Crinia signifera,2424585.0,1,POINT (150.791932 -33.506042)
-33.75562,150.631503,Crinia signifera,2424585.0,1,POINT (150.631503 -33.75562)
-33.769051,150.481697,Crinia signifera,2424585.0,1,POINT (150.481697 -33.769051)
-33.724665,150.434115,Limnodynastes peronii,2429583.0,1,POINT (150.434115 -33.724665)
-33.756348,150.623661,Crinia signifera,2424585.0,1,POINT (150.623661 -33.756348)
-33.5772,150.893,Limnodynastes peronii,2429583.0,1,POINT (150.893 -33.5772)
-33.756226,150.623317,Crinia signifera,2424585.0,1,POINT (150.623317 -33.756226)
-33.691284,150.533813,Litoria verreauxii,2427755.0,1,POINT (150.533813 -33.691284)
-33.756348,150.623297,Crinia signifera,2424585.0,1,POINT (150.623297 -33.756348)
-33.7552,150.725,Limnodynastes peronii,2429583.0,1,POINT (150.725 -33.7552)
-33.756226,150.623235,Litoria peronii,2427831.0,1,POINT (150.623235 -33.756226)
-33.6839,150.582,Limnodynastes peronii,2429583.0,1,POINT (150.582 -33.6839)
-33.756195,150.623198,Crinia signifera,2424585.0,1,POINT (150.623198 -33.756195)
-33.753265,150.629432,Crinia signifera,2424585.0,1,POINT (150.629432 -33.753265)
-33.70944,150.598107,Ranoidea wilcoxii,10737932.0,1,POINT (150.598107 -33.70944)
-33.501251,150.689404,Uperoleia fusca,2424629.0,1,POINT (150.689404 -33.501251)
-33.8638,150.813,Crinia signifera,2424585.0,1,POINT (150.813 -33.8638)
-33.772217,150.666444,Limnodynastes peronii,2429583.0,1,POINT (150.666444 -33.772217)
-33.549347,150.89673,Litoria dentata,2427847.0,1,POINT (150.89673 -33.549347)
-33.70936,150.598466,Uperoleia laevigata,2424630.0,1,POINT (150.598466 -33.70936)
-33.751747,150.679687,Limnodynastes peronii,2429583.0,1,POINT (150.679687 -33.751747)
-33.756245,150.623331,Uperoleia laevigata,2424630.0,1,POINT (150.623331 -33.756245)
-33.756256,150.623237,Crinia signifera,2424585.0,1,POINT (150.623237 -33.756256)
-33.8226,150.655,Litoria peronii,2427831.0,1,POINT (150.655 -33.8226)
-33.755477,150.623479,Litoria peronii,2427831.0,1,POINT (150.623479 -33.755477)
-33.756195,150.623178,Litoria peronii,2427831.0,1,POINT (150.623178 -33.756195)
-33.756042,150.623401,Crinia signifera,2424585.0,1,POINT (150.623401 -33.756042)
-33.759992,150.859431,Crinia signifera,2424585.0,1,POINT (150.859431 -33.759992)
-33.6194,150.801,Crinia signifera,2424585.0,1,POINT (150.801 -33.6194)
-33.756134,150.623272,Limnodynastes peronii,2429583.0,1,POINT (150.623272 -33.756134)
-33.756195,150.623256,Crinia signifera,2424585.0,1,POINT (150.623256 -33.756195)
-33.501325,150.689474,Limnodynastes peronii,2429583.0,1,POINT (150.689474 -33.501325)
-33.757014,150.629647,Crinia signifera,2424585.0,1,POINT (150.629647 -33.757014)
-33.8226,150.655,Litoria fallax,2427671.0,1,POINT (150.655 -33.8226)
-33.756322,150.623366,Litoria peronii,2427831.0,1,POINT (150.623366 -33.756322)
-33.724665,150.434115,Crinia signifera,2424585.0,1,POINT (150.434115 -33.724665)
-33.756317,150.623083,Crinia signifera,2424585.0,1,POINT (150.623083 -33.756317)
-33.755609,150.631425,Crinia signifera,2424585.0,1,POINT (150.631425 -33.755609)
-33.756057,150.623453,Crinia signifera,2424585.0,1,POINT (150.623453 -33.756057)
-33.7703,150.695,Limnodynastes peronii,2429583.0,1,POINT (150.695 -33.7703)
-33.742634,150.479477,Crinia signifera,2424585.0,1,POINT (150.479477 -33.742634)
-33.755405,150.623468,Litoria peronii,2427831.0,1,POINT (150.623468 -33.755405)
